Population,Individual,Travel Time Mean,Travel Time Std
31,90,458.92425036945224,469.1331766035967
31,91,382.38127939793037,270.7587503851396
31,92,443.12880971506877,444.6999871533044
31,93,450.73026315789474,446.99162610682544
31,94,387.2466575329522,292.1670665959455
31,95,409.475849218862,360.64541201475123
31,96,409.3576528441061,366.07891128824224
31,97,436.44615529945213,352.94998730619164
31,98,414.99881639996215,385.17247054978594
31,99,511.6799881586738,593.1512929309554
32,0,389.4313900922961,319.6749954322711
32,1,419.74556464966645,380.38899667267333
32,2,375.01379732529665,266.9354403876865
32,3,384.6309182378109,286.34877342785916
32,4,389.73967666998533,325.18065870488425
32,5,375.29091680015074,301.16732412082575
32,6,433.274182724571,452.93749920271557
32,7,595.2034487899418,603.6419488399371
32,8,740.5396989603269,895.715232092249
32,9,490.38148593411876,541.9731038821672
32,10,480.7778777404233,437.1701847078375
32,11,452.5741509069857,423.1139605154606
32,12,497.86772409778814,562.2076985663749
32,13,457.8582863638517,405.9367921266144
32,14,448.2443739043919,397.51418722281716
32,15,403.6499411626265,314.5602615344426
32,16,462.16377372925933,436.12707014229926
32,17,511.3650206762345,640.5238841232397
32,18,459.2521292287196,441.02374776161383
32,19,501.09320778165477,494.73134776337844
32,20,413.1244620986428,369.45431230847595
32,21,614.2341046277666,781.9857467193931
32,22,397.1891125602495,369.44848110333743
32,23,393.87198673928486,309.8458158485778
32,24,469.16244704955176,525.0289209727673
32,25,390.9498371950356,319.521499821141
32,26,529.2381604027173,513.3499362065724
32,27,514.0529583114464,524.3326910852513
32,28,490.35336932420705,512.2159227050133
32,29,464.94571916184697,395.54245995135466
32,30,461.9967679072199,444.2434983650762
32,31,456.92425106990015,430.81449529330405
32,32,359.75387433079743,252.9350102811232
32,33,395.13651587339024,337.1492993126821
32,34,574.5267409606307,602.2009025489722
32,35,433.80606175054294,330.8036647992104
32,36,390.1375188253012,313.4463568258499
32,37,666.4181470770502,918.9526974080293
32,38,375.17900828001507,278.3816984901608
32,39,380.2225982327505,281.9620158595995
32,40,486.8102235498169,540.6952311484108
32,41,424.06239962210674,326.61467032357297
32,42,414.3771232296617,315.93969466900495
32,43,562.1950686793185,549.4417727674556
32,44,528.3562946514771,540.9671552702193
32,45,474.9039583134143,445.2831571803158
32,46,685.1468527839759,851.2666888703154
32,47,579.9175386772142,671.8150173768325
32,48,447.56213300233924,364.2697522088172
32,49,658.3934873116574,692.3659196324792
32,50,546.8464801933798,538.9676085689158
32,51,458.47313361864,484.9034648754743
32,52,380.96648018428846,268.3179704491788
32,53,399.3893353502884,345.23392785821363
32,54,467.3260766006098,413.9794795398341
32,55,418.36379530312337,339.0299118225806
32,56,524.8298036567128,556.0253658035889
32,57,419.45116147575743,359.92076192735146
32,58,407.29891458235016,339.70880658874836
32,59,483.29835831548894,447.666060796147
32,60,585.0659828536436,828.9469877968514
32,61,466.85198729669906,490.403703152689
32,62,678.501921992722,842.5063869968504
32,63,388.40325386749424,293.3151525302649
32,64,429.82003895672005,397.41077844402577
32,65,669.2825660611065,888.0678574314643
32,66,579.4859561752988,735.7624794032322
32,67,446.59083390094384,473.82449409798926
32,68,393.0571428571429,261.66622829083576
32,69,594.1096630327056,655.6630105210266
32,70,429.34624834624833,428.3934112397358
32,71,397.204405617397,312.986954229351
32,72,544.2186733368609,494.63902180178667
32,73,436.4406787694933,392.6917039212222
32,74,412.49238387172835,313.8383037891539
32,75,563.3795365107127,557.9340856346524
32,76,610.947995294579,562.5261874688387
32,77,427.3491604212124,347.68401298916876
32,78,514.2467387614568,606.5101691294353
32,79,431.0914881570256,336.8554732684757
32,80,466.80902448282404,412.1722596704512
32,81,588.3773015244506,587.4216180365596
32,82,528.2647359454855,532.9401435869173
32,83,525.1952095219359,554.4496204133433
32,84,577.4902815349163,718.7255150097221
32,85,504.9457046332046,581.0403852914683
32,86,566.3430422312333,561.2321734653932
32,87,459.3140122179999,373.6732852252369
32,88,340.9530002817166,260.0643608401474
32,89,457.6956859319649,488.8247959244874
32,90,444.01196126827415,399.12383340602065
32,91,516.0309732395041,471.31608997473796
32,92,692.027191724703,955.7234397832601
32,93,531.7090521418879,542.5208584153363
32,94,399.4555294117647,323.2004329114234
32,95,411.1882575757576,354.17889685798576
32,96,444.52662467792726,521.1420741860579
32,97,463.22346558155306,515.3819793244384
32,98,524.8833884458277,511.9901891838706
32,99,564.3959030923774,599.894152772951
33,0,375.2906807169403,274.6902953873852
33,1,361.804920418799,249.57187027022297
33,2,460.3222683264177,433.9895741999806
33,3,531.5874817340477,640.6438482884766
33,4,432.53524469549535,363.8908727426809
33,5,490.5299396863691,465.67771481300065
33,6,426.1687573964497,372.5599354906207
33,7,413.3433053801941,347.01896236912364
33,8,722.4596807844773,924.9004142780989
33,9,465.28926602015594,419.56065295802705
33,10,409.1798388236957,317.1714290903574
33,11,565.9178950471698,547.902165903961
33,12,485.9853081929556,440.4830033594326
33,13,463.53966661890433,446.7981609339711
33,14,565.0715432470399,757.6062848608722
33,15,401.79494911421034,326.1207378542796
33,16,536.4518547557211,582.2515643004431
33,17,517.9150392494735,403.95942557246906
33,18,401.2205708893607,317.64547128406366
33,19,456.51091434253516,463.86911154055565
33,20,436.3511634506243,373.52132188729905
33,21,585.333569907736,723.8270158505338
33,22,398.73623680241326,342.6637130598747
33,23,441.9256840499571,514.6628393137906
33,24,371.9892654572728,272.80561951608195
33,25,498.26810129019833,532.3566848431276
33,26,411.74467884724055,330.69442150826256
33,27,589.5790014684288,551.5548320389842
33,28,354.89838467317804,259.3090163329469
33,29,467.44871671633183,487.2636009606553
33,30,410.33526671103925,401.5660936266807
33,31,437.1239114917916,515.7045986682023
33,32,552.1131871373783,627.2447512294477
33,33,579.075043885313,551.7538983293224
33,34,526.1118341183898,527.1914584367692
33,35,402.38485834158297,364.27229681666876
33,36,407.0180865130336,365.0252911365034
33,37,568.4224783581363,546.4732474339445
33,38,577.5551932249587,576.5232595627381
33,39,448.85287876644503,366.74025447058756
33,40,660.202303557717,732.2761767966952
33,41,471.9542467987147,467.92208810930373
33,42,656.8952351389105,827.2587511660947
33,43,437.5594997594998,404.83814079858183
33,44,497.0966820583615,436.8368230689708
33,45,614.3334821871589,718.9709005815268
33,46,536.9467894354252,551.2336881900713
33,47,684.6917988082012,738.6447626209401
33,48,581.3630485216447,569.0389310395692
33,49,389.3558221594919,270.6010750126916
33,50,752.4997407445816,914.7060006862984
33,51,721.7265095580054,829.4408220125047
33,52,447.36489113530325,399.9982545401602
33,53,393.4898016863724,331.2367975565112
33,54,421.0937618147448,332.86815668405706
33,55,495.4881768169096,517.8483666823313
33,56,340.9530002817166,260.0643608401474
33,57,452.1807389749702,407.6316986050987
33,58,430.3064454976303,419.62236298004655
33,59,435.80506377308205,456.80262101691557
33,60,459.6196117613474,418.33912050487424
33,61,463.5774436817171,416.06641802647255
33,62,674.5774871794872,832.4086307268549
33,63,510.5395864607041,650.7171890479141
33,64,419.59194990200297,425.0202231761712
33,65,518.6330931725727,527.6541678148715
33,66,679.0413013023401,821.443018064397
33,67,638.1811234817814,778.5650502609313
33,68,381.5305305776564,299.0238421164524
33,69,360.30344471074767,254.9357620234378
33,70,554.2445144150349,639.009982309403
33,71,446.11086178085463,418.82727741452885
33,72,528.1265306122449,509.94870535500473
33,73,443.999519969278,376.8911419647252
33,74,460.5389690525916,516.376630218789
33,75,538.0908341416101,535.8436552162232
33,76,413.26417324696206,382.09798898780247
33,77,424.21301243557616,371.8742116702315
33,78,407.9836289866012,387.0225616974349
33,79,385.0335418920826,277.2600582681096
33,80,753.8528269772885,976.3175808671552
33,81,524.5930357491698,675.32641076354
33,82,535.2554427413844,591.0867473733784
33,83,643.0906575103777,815.4491702025166
33,84,496.8238693830371,572.4564013106567
33,85,414.4825498912324,320.94908615210056
33,86,551.4453806502776,552.359427765104
33,87,578.5869850565429,770.6491975528492
33,88,414.8282966385366,343.780020091008
33,89,443.2352801856852,409.78341681094844
33,90,504.49473633144135,479.12265774056124
33,91,471.13809705405663,398.3993287122284
33,92,406.55210947488047,335.9818031868811
33,93,540.6785540763774,545.0625814801018
33,94,633.0481451449423,616.9611427023646
33,95,450.61969833089034,363.709901488743
33,96,571.8404843247588,855.9660337368887
33,97,492.1823774462313,652.8143156579855
33,98,414.58614179174924,359.11203484146876
33,99,565.5993819776714,640.5355026500251
34,0,389.59308885754587,294.88847526417925
34,1,400.8259538389072,335.87104690043344
34,2,440.58231148015835,431.04696502325106
34,3,428.49625734318744,401.99690660436363
34,4,416.9452218920732,315.8918446994465
34,5,611.8834177405606,742.0200841908113
34,6,399.14328133100815,287.9125912463339
34,7,469.9816085382123,418.86092080629476
34,8,379.0930911144578,292.69040163592217
34,9,531.2184111965306,677.3986841089113
34,10,656.641263474555,668.5632175386136
34,11,404.5526700287505,314.20621571783465
34,12,714.5301414804183,822.4337757690733
34,13,478.39450066832154,434.09868026616425
34,14,340.9530002817166,260.0643608401474
34,15,491.2753985020165,473.2701799784929
34,16,476.7328288150206,477.5389365777895
34,17,624.1793141371726,607.4938813081528
34,18,550.7342795190223,569.4962539872392
34,19,389.3280083183666,349.23582962699874
34,20,632.4235829458898,740.2573789316781
34,21,380.34642369449546,311.3388101483118
34,22,456.93654423324284,491.6914045469629
34,23,542.5873185935521,593.9627583445538
34,24,406.2659911935988,373.6975738406059
34,25,501.1881604696673,544.3067113352909
34,26,479.6914924506388,559.3689660321795
34,27,352.23724909509707,247.01220202877252
34,28,774.8820271249612,926.4446041856431
34,29,507.71054521085637,518.6041569753688
34,30,383.4938114734811,315.3391599511274
34,31,491.9758923289292,610.3710925314818
34,32,558.5185970321835,560.4187050476748
34,33,679.2322884012539,746.0412962692269
34,34,464.69660678642714,410.67103829999945
34,35,552.817393816816,459.60056721133
34,36,695.1239128261522,752.1976587943068
34,37,478.4782403027436,402.1492244457931
34,38,454.5975164699749,343.16378369576466
34,39,455.28273145731504,370.4451251286095
34,40,398.1909159442141,297.00195734256124
34,41,390.816388967335,305.0773668920159
34,42,507.04386887126066,416.7841404984366
34,43,451.6336453083753,413.8670523954981
34,44,471.17620018008625,340.1126479317539
34,45,518.0571168669508,489.6196401365539
34,46,443.0896377261229,493.83737220047414
34,47,402.6811053377421,394.3349130181625
34,48,568.0175844293491,620.7665445145526
34,49,665.3434132049806,858.3627565541655
34,50,599.446463654224,672.6697674881801
34,51,508.2365733274691,598.9894398133354
34,52,516.3913940324283,594.4072204001434
34,53,407.0336765130376,398.6761205681247
34,54,410.27493261455527,351.8312628322181
34,55,674.0702822643067,840.1815599810326
34,56,454.2941519331649,531.5007891052479
34,57,388.9749764816557,282.47601640527006
34,58,483.15447582575393,511.07337193736004
34,59,408.2866100895804,317.18085310065146
34,60,383.8087765457621,268.17267990764987
34,61,408.51223776223776,346.6625559523483
34,62,599.3668753943983,570.1215245434253
34,63,527.0728543876567,516.1078179929963
34,64,438.9190349036811,346.7396262627216
34,65,541.1070381231672,521.6878754329351
34,66,587.2006977323698,748.321488017595
34,67,489.6283245971656,495.6103269513533
34,68,457.67096866368223,452.35484046455014
34,69,459.4009447466361,387.1251584972314
34,70,446.31090883231406,400.5629788161879
34,71,380.5854117647059,283.5610924507967
34,72,516.4996354445146,505.3276048272261
34,73,438.35774514448127,348.0164331204343
34,74,458.7634032082525,438.5183714917866
34,75,456.7497024801257,411.0812654734247
34,76,589.7008495450661,678.0021862784688
34,77,413.5017543859649,373.45607854211124
34,78,381.3444778362134,280.4659601691583
34,79,373.12990737693355,275.0461077239754
34,80,638.8277698863636,684.3047782525738
34,81,666.1586964222458,833.3222185077706
34,82,459.41510805310594,497.3288131457743
34,83,757.936011357064,909.8118222912676
34,84,515.4005135434498,572.243242258993
34,85,454.55046445588874,485.0899338181612
34,86,523.983088627223,532.4004588079649
34,87,548.3131532242161,640.9550301410542
34,88,691.2800523744775,789.7005368412331
34,89,733.9820953176385,903.1910402969452
34,90,584.638285407411,624.9788658656571
34,91,669.2647926696692,849.5637149142447
34,92,470.18297222487354,390.1046993528985
34,93,619.7491097922849,639.1924328272969
34,94,370.38370509509275,262.7379538438043
34,95,363.2216883361598,275.708098988199
34,96,396.87375478022756,347.1182518966508
34,97,461.986498649865,427.18239663840495
34,98,531.7057118005218,586.8461598883529
34,99,561.1855003403676,492.9836559357228
35,0,748.9207236668601,900.9268631912615
35,1,481.5514720030787,473.1169668506537
35,2,340.9530002817166,260.0643608401474
35,3,407.95322519803847,334.08722814412516
35,4,410.365466201565,397.79518512898153
35,5,426.05738717339665,452.34622114603445
35,6,495.0409682532059,510.53893676988343
35,7,600.7674476819866,602.8151016692971
35,8,514.548438250841,557.0042293099839
35,9,536.979312999134,581.244849487328
35,10,539.6352884149297,517.910134775196
35,11,779.7965987452689,904.8314092956966
35,12,558.1341463414634,732.320093545027
35,13,823.9127834940473,958.3472693388729
35,14,487.1020867234613,445.7215471352021
35,15,482.471027237724,419.3588457370245
35,16,467.3128807867594,490.5885547237908
35,17,493.59893653685197,453.8589192826646
35,18,695.2945835462442,850.6297326034739
35,19,670.3787725850409,735.4041184530846
35,20,921.1003039513678,1138.104932076144
35,21,453.7148135866218,390.42965719715886
35,22,483.3999114260407,552.4401094650937
35,23,369.7980529558388,260.2734908260512
35,24,553.908110982212,596.4621522024719
35,25,385.4653866064285,280.9468978881979
35,26,523.9935321942272,582.3802779642027
35,27,469.95667491906306,436.87722399400116
35,28,429.4580920013403,477.75696157104187
35,29,667.1605636648316,829.2122261728615
35,30,388.4498209574067,304.1270136219289
35,31,433.5379797883949,407.227224502385
35,32,414.1238360826204,382.15690960221707
35,33,436.3189967621901,439.7640341221172
35,34,386.9352904791359,313.42883996468606
35,35,395.7806551675518,321.9544671487428
35,36,587.5718878730031,860.3204357485679
35,37,398.49976452858624,346.4828220534069
35,38,428.2905873422526,392.27279510575306
35,39,505.9124052804651,417.81835321776816
35,40,459.3927152317881,362.17713509330855
35,41,488.5118368511124,470.0188999475264
35,42,447.0231452877715,360.5804325796259
35,43,457.19863666698444,390.6420749018484
35,44,527.0649350649351,499.7804481095053
35,45,424.7465509884796,361.30950871729914
35,46,402.54192209751955,309.9313039946963
35,47,425.7858864678357,381.11711597429166
35,48,389.26991045624675,299.2944650817093
35,49,416.2237533740588,411.4086219449019
35,50,364.3391708530917,254.0008177360287
35,51,526.0772557499508,681.6011893134712
35,52,499.1274598561014,460.3694925430122
35,53,495.05189252222925,523.2763180925235
35,54,408.0544871794872,379.8864015689058
35,55,497.28611097812035,555.9776241901504
35,56,566.6541628099576,585.3865653490082
35,57,612.584439291529,632.8436948217859
35,58,599.5076583136645,750.8647910034196
35,59,577.0934101405373,772.8494924945863
35,60,776.4342848097926,971.126038711484
35,61,407.0719074598678,360.3419038912209
35,62,415.34325861492135,401.1560757833745
35,63,470.3111355802375,464.26067420993155
35,64,386.92459309436447,317.3480916546124
35,65,391.03747469516503,297.39504537090795
35,66,654.6328221312688,716.4414627480274
35,67,525.7973423532254,531.2755925215959
35,68,430.51896283001935,411.3416567883455
35,69,452.6769907181241,491.4609727648608
35,70,896.9286499560246,1104.979035222878
35,71,554.9604468599034,684.7712119143357
35,72,441.60855482518815,362.34586544197504
35,73,613.9382076669206,699.2651743050512
35,74,436.9986749325635,403.82230899389083
35,75,695.2596722331708,827.468499061549
35,76,392.9271588661833,322.484407475794
35,77,473.80059912064553,578.4726910591637
35,78,415.5020187146725,314.03859200128187
35,79,431.93603157994863,341.183301508047
35,80,459.2877374450191,438.8352558233443
35,81,446.95825417933133,381.5351725273144
35,82,569.1521286852387,765.7247206346736
35,83,448.3820389961573,414.90010208756416
35,84,392.28907721280603,308.0220146969096
35,85,531.2842954990215,605.1380216872257
35,86,714.9373091797272,817.8531810828227
35,87,572.2210584069031,612.8339575591335
35,88,537.8060033626743,723.827118007805
35,89,401.4420440578614,328.4546659620306
35,90,412.31651354534745,341.9432268613098
35,91,577.8018227747783,562.894046132904
35,92,670.4906078460996,725.2947710656715
35,93,604.9362547821335,699.5211881297554
35,94,558.9408676023162,662.0542491537436
35,95,477.01847958934246,481.2666765253367
35,96,519.8101696539826,524.9492421630866
35,97,463.7933077397033,451.63263389885776
35,98,501.03567989214173,494.5440245390694
35,99,418.1428028142232,373.3965473915547
36,0,417.0315858947765,372.18124694669586
36,1,340.9530002817166,260.0643608401474
36,2,521.8232081911262,525.2716822495076
36,3,759.1687711568427,1048.396829466469
36,4,424.7465509884796,361.30950871729914
36,5,418.46901860772647,350.5769107610363
36,6,715.295594851941,987.3813641368234
36,7,554.7645608324702,647.615548686791
36,8,439.7973884140551,470.7661963306356
36,9,422.78224969330944,377.6450115462839
36,10,480.16055547629236,439.6053655741806
36,11,657.3799782587212,686.1639772349366
36,12,482.3610390857582,463.0094135166663
36,13,435.5848771266541,364.6610189880574
36,14,400.18076349107014,419.00145746314064
36,15,401.2710131648744,416.1718042778655
36,16,438.8426708697521,384.9504465993041
36,17,496.7824640375771,509.5347593128407
36,18,811.7651502973798,979.97707987783
36,19,483.6784471088764,487.07247910446836
36,20,603.9991761495288,760.1201402873094
36,21,390.81057833959034,322.2800956564424
36,22,592.9974423294476,629.6607994298561
36,23,667.162480175986,780.6229574294368
36,24,555.5263672830447,490.2891479528527
36,25,552.7831750609059,621.1923522699643
36,26,515.6584153638294,571.5570564487957
36,27,446.0738776283387,434.7076725758046
36,28,444.0679990482988,432.284433939373
36,29,448.4361101891802,387.3721948303699
36,30,507.3716776424883,503.40319361734913
36,31,447.1060369687515,428.78375945204954
36,32,414.4887510064889,375.6929625146035
36,33,394.5766203158143,310.6372781958632
36,34,444.0415575760461,453.08415112344153
36,35,603.3912143398131,748.0502945420301
36,36,401.0178638941399,313.76252196729655
36,37,383.95926047890106,285.95455868142733
36,38,436.1089066514416,392.1052076276637
36,39,450.12711140633894,444.5973598836082
36,40,642.9619370166305,810.1487262336053
36,41,488.2370024757189,512.6880259105887
36,42,553.1340317741381,578.5116111318961
36,43,404.88963242224315,311.58851656169315
36,44,520.5319042372032,645.5474180539145
36,45,449.83165865041195,398.1475930821447
36,46,652.1353567245505,737.15202828763
36,47,439.0838737160979,353.65082525590554
36,48,621.5688225538972,754.5737540851552
36,49,621.8117901296613,800.1594912177003
36,50,681.615758202015,830.3234760218775
36,51,814.4970347812149,960.0982559968601
36,52,406.35453302531704,323.3366164410509
36,53,384.46308220143817,281.5186717170147
36,54,613.8528603547339,666.4678608354212
36,55,515.7361897845558,603.5491418018482
36,56,393.2534601261651,303.83944991596604
36,57,430.1407075471698,347.5421129137532
36,58,570.7716460513797,841.3193446050615
36,59,645.2810200327065,837.418290630656
36,60,597.6564687062587,586.092548039705
36,61,658.1186798475956,725.9446410322363
36,62,414.3145961265942,333.7643433350824
36,63,438.561797752809,367.73500168634376
36,64,460.9722957048723,533.3370147632235
36,65,392.965289878962,293.7469049504629
36,66,431.84013589392725,358.52625544703653
36,67,572.5450535289452,622.000413843821
36,68,410.1042200094832,330.8846067635924
36,69,504.6771565727586,421.18314559462226
36,70,457.20530846484934,432.49678224011296
36,71,424.335131007493,397.2804968658791
36,72,437.22290465841445,362.32130319292116
36,73,687.1639262331951,711.5661969995323
36,74,559.9027688025053,752.1106933786317
36,75,467.55442552170786,433.9844420281529
36,76,442.2905635400908,431.75263951293266
36,77,442.7742195272159,445.72561704165076
36,78,508.8643695714422,485.4868943682588
36,79,459.41647629925757,389.7620676395291
36,80,425.0834561095005,360.01383393165554
36,81,443.0613351406303,387.1480483383036
36,82,409.60253570250273,338.8612694694367
36,83,571.9855164652346,637.8947920346973
36,84,477.9467415838256,490.8016210075259
36,85,342.68944157672456,240.95578265318738
36,86,620.052686775869,778.8171129067111
36,87,606.1174587293647,659.9497594156859
36,88,613.2376431585292,773.2354043186157
36,89,601.771282354099,706.5993954741957
36,90,536.3574924146031,541.4812601108949
36,91,398.3069134407083,301.3183453753355
36,92,460.54919264898416,439.59009373375574
36,93,591.3684004117849,712.6936208425136
36,94,476.01241419599825,499.2082950588131
36,95,599.0961024269848,743.7276362792197
36,96,544.9432168928519,636.8213463993224
36,97,645.7342660874835,721.5842802970205
36,98,414.9014867239823,327.45116100781325
36,99,535.8319676177313,573.2866357160091
37,0,461.59455723953863,459.7551166866257
37,1,592.4356183533876,582.5459837368205
37,2,416.8747483462755,388.08183823559307
37,3,409.3180015111447,334.98512141949254
37,4,467.22105616254555,603.9912424798301
37,5,642.0020664281034,832.0580841844181
37,6,526.9290001968117,592.5302455891759
37,7,468.1396854320514,452.1020104739334
37,8,546.9980478282089,633.1534777597866
37,9,438.1718011718012,386.2394558830107
37,10,393.8695631596384,390.34941445568796
37,11,433.6980909733679,433.45972769125393
37,12,448.74912513004824,417.481090352023
37,13,583.368452292625,647.3019898571694
37,14,443.4881697815592,437.2840209862411
37,15,404.94439728353143,298.34984046964473
37,16,646.357860384478,841.1784049146737
37,17,541.1247336819679,563.8958510481059
37,18,417.878225120499,359.66797970817106
37,19,397.91484562244466,320.4076797452466
37,20,465.4136064374543,541.3352837674068
37,21,557.0851522777464,731.3823428391281
37,22,517.7625212947189,668.3249473908694
37,23,555.102737680438,711.0757309662663
37,24,431.65218007463744,327.9914182527365
37,25,460.17992882562277,391.83739199519226
37,26,455.52807160292923,465.32520868634373
37,27,453.23779243581833,366.93348793613734
37,28,708.5315064251432,876.2592882529347
37,29,401.47763939994337,292.4040735450387
37,30,503.5755412914351,495.65294966958623
37,31,463.24778508145187,398.6190434531044
37,32,433.7224548736462,477.7817984349703
37,33,465.7623160434258,568.5271761067874
37,34,512.4430257769212,539.4475912934004
37,35,444.3985531230791,414.799620901251
37,36,650.8920927912197,659.8528839565585
37,37,775.9415827188701,913.443380791472
37,38,366.29786133960044,263.02125514076926
37,39,407.1221787683174,373.89118787913765
37,40,460.5750343976847,391.89188465274793
37,41,730.5842906759284,985.6471361964432
37,42,479.6421606487739,487.0523294599918
37,43,384.58909843389927,289.8895190622564
37,44,507.4614759194605,546.9835172199691
37,45,393.5815542674019,297.63399738674326
37,46,726.4657865564849,765.8868633202187
37,47,586.896020926606,656.0630579115839
37,48,394.29212001318825,287.4221608996386
37,49,427.40909305509655,334.26046132235155
37,50,414.43162514156285,331.19327230840526
37,51,454.22385791623134,406.0972572787835
37,52,499.311641532994,484.2535273602396
37,53,546.7720386668591,568.536095807475
37,54,408.4476856886199,350.90703247864377
37,55,404.12371912924397,355.376110221944
37,56,426.55994145143774,299.53352504269367
37,57,340.9530002817166,260.0643608401474
37,58,459.4030782633948,527.7234706055959
37,59,509.29115846191524,604.6052483329405
37,60,606.5588397374881,685.9094025370182
37,61,393.9312793979304,296.80254280701075
37,62,400.51446203127944,331.0796124037162
37,63,383.2890801354402,278.2799377598264
37,64,557.1209216768323,541.811053178313
37,65,425.48077285579643,334.425940624031
37,66,757.3008745733788,940.8335375817845
37,67,427.0361993091374,335.2873465491231
37,68,508.9143315820198,610.0093720126544
37,69,393.55119626438164,405.33641656135967
37,70,465.9481348879965,473.7819302709682
37,71,564.4387535466198,572.149045333719
37,72,584.9074335925665,739.1686133296737
37,73,628.1741524343614,722.1404992749724
37,74,512.0482698878676,446.82463885137054
37,75,452.6145778958857,409.4016533161997
37,76,511.40986132511557,566.399757968922
37,77,520.5037213601206,561.6600214660571
37,78,452.5972334458335,363.80510354573926
37,79,705.8752008292304,825.5768928990263
37,80,448.51083946136947,394.1256953680849
37,81,516.9858441364923,623.9393988719886
37,82,460.22495723246533,451.7712656016599
37,83,435.16498316498314,334.7859326015345
37,84,412.77284521394535,334.6200938681768
37,85,457.900406504065,377.49051741637834
37,86,720.6489395047539,868.6649881321318
37,87,672.6802325581396,663.0091649146427
37,88,456.58324198083983,408.3241368419216
37,89,605.1498665876074,613.6633697068969
37,90,458.93933407218236,539.8045145438482
37,91,506.57200212838,605.6837851009511
37,92,511.2517888222781,613.7885072186401
37,93,501.62202765417925,454.2261304049207
37,94,495.0584521973786,470.61671120307955
37,95,560.8715089263878,603.6377127945601
37,96,401.04798944043745,316.6001653405547
37,97,429.37714014702397,403.697837129678
37,98,371.3634955648378,270.4193906081083
37,99,463.7881565200874,479.58132344339504
38,0,435.81740330177456,425.0031991211736
38,1,491.6274671052632,474.9770426933584
38,2,437.0136973361043,358.8597203457529
38,3,553.658206679455,551.9854705166729
38,4,544.9089033018868,626.6872383481788
38,5,369.9490314086891,277.0390205355331
38,6,349.0428578134535,244.7299866482846
38,7,672.2639979602244,751.3065453279737
38,8,340.9530002817166,260.0643608401474
38,9,466.49915544616573,463.58675063558263
38,10,466.85977242302545,356.8906452533727
38,11,469.3671146396289,454.2473464733583
38,12,529.7783703276641,546.9505694014895
38,13,507.38510216897737,562.907375415537
38,14,499.54796933771365,503.78084298856277
38,15,475.14888867781156,423.0655444412034
38,16,543.7288013104644,500.4176026567095
38,17,407.1084451161912,337.1002680709651
38,18,411.6339357334969,313.0583353863206
38,19,397.88388737169225,283.1335053747944
38,20,531.507558362036,487.0643661235243
38,21,655.149385408406,623.1928251124435
38,22,385.75881523272216,270.8714317181166
38,23,388.97290814166786,320.5452007705535
38,24,407.8934067485529,331.4559683382843
38,25,403.7476428436734,338.20923343461936
38,26,493.1370476190476,472.4407196663963
38,27,578.7033046671175,517.0085233050446
38,28,429.38925826378085,339.28701296490055
38,29,492.1843001775347,437.0297030307837
38,30,417.79410240708467,339.1468385895444
38,31,448.9619029477594,335.7862128755307
38,32,442.55135677431684,381.8817286561629
38,33,526.7822093304327,603.43608519246
38,34,383.4277780392526,280.66215039802273
38,35,403.92125017704547,328.6686412049386
38,36,467.1274662881476,452.24787868078647
38,37,451.9514577050122,502.903376083897
38,38,610.7615450042528,637.774921684091
38,39,619.3320726172466,698.4757916225112
38,40,466.7228816433312,478.07666980137367
38,41,434.75643583167096,387.4433836810594
38,42,565.437533616938,589.8192797759522
38,43,398.6572656840514,349.3908630359735
38,44,443.1643815984331,412.4556909571718
38,45,378.8770784405824,281.9864105099258
38,46,541.4011602182784,660.982128425766
38,47,480.295006981559,476.6225263964211
38,48,377.0055579106024,280.70632643483486
38,49,513.0688215355897,666.4674711792403
38,50,381.1962867215041,308.23033143690435
38,51,370.07614117647057,291.13879001187746
38,52,479.2133857136013,421.97716242266847
38,53,611.3786155180329,847.6201440994319
38,54,638.9876378558605,767.9288463829105
38,55,418.1399281934996,333.0461550296598
38,56,382.67039000378645,307.603707126273
38,57,468.33129690205885,484.798470324376
38,58,393.7378293039257,286.78074786988554
38,59,401.40734273984236,303.42934430738404
38,60,461.76549366006554,468.02930232955373
38,61,481.6578258178182,442.7334324422555
38,62,520.1873117847822,705.9674169706083
38,63,499.9454013173945,574.2373377987361
38,64,727.6815488353085,803.3111750948419
38,65,574.9680919906416,731.3893195343398
38,66,451.9176560339484,441.4574304392214
38,67,448.31599714761114,393.20288684627354
38,68,577.4040067607874,737.1774815968585
38,69,423.49527856468364,329.6575380242308
38,70,398.84115898258693,320.7481275105897
38,71,487.41205148205927,580.5525956108701
38,72,395.24478357119307,313.4894386283141
38,73,522.867168761393,553.4520258604332
38,74,404.914432940954,334.1859481803761
38,75,387.5913629085429,309.90232681324426
38,76,467.42519419115166,559.1381462376422
38,77,396.1053970048036,311.3108852500914
38,78,559.3402142161635,541.2296358511933
38,79,445.48205445544556,379.3846784666736
38,80,575.6606377211572,546.120897108962
38,81,433.8441165342414,327.83974459630446
38,82,423.9712773998488,441.03138747500316
38,83,377.85353250657647,257.7746851404271
38,84,654.1283075645948,876.9247504409034
38,85,499.9270833333333,529.3615928267194
38,86,433.60681656804735,389.9298426484615
38,87,601.9489409028866,725.4325903026186
38,88,491.5737340548898,472.29236860231003
38,89,418.52591894439206,335.0833257424223
38,90,453.04233134729964,456.3966926671964
38,91,552.4183060776178,551.1355236820186
38,92,725.9640794701987,973.9524204935333
